num_of_agents,num_of_items,L,D,greedy_approximation,greedy_approximation_to_total,greedy_approximation_to_MMS,weak_greedy_approximation,weak_greedy_approximation_to_total,weak_greedy_approximation_to_MMS
16,512,6,104,28327,5,91,28326,5,91
16,512,7,120,28291,5,91,28287,5,91
16,512,8,136,28195,5,90,28192,5,90
16,512,9,152,27805,5,89,27792,5,89
16,576,1,24,25685,4,66,25685,4,66
16,576,2,40,30799,4,79,30798,4,79
16,576,3,56,32995,5,85,32994,5,85
16,576,4,72,34086,5,88,34084,5,88
16,576,5,88,34743,5,90,34740,5,90
16,576,6,104,35034,5,90,35028,5,90
16,576,7,120,35265,5,91,35259,5,91
16,576,8,136,35150,5,91,35144,5,91
16,576,9,152,35377,5,91,35370,5,91
16,640,1,24,28958,4,66,28958,4,66
16,640,2,40,34727,4,79,34726,4,79
16,640,3,56,37207,5,85,37206,5,85
16,640,4,72,38559,5,88,38556,5,88
16,640,5,88,39389,5,90,39380,5,90
16,640,6,104,39918,5,91,39918,5,91
16,640,7,120,40018,5,92,40005,5,92
16,640,8,136,40013,5,92,40000,5,92
16,640,9,152,39769,5,91,39735,5,91
16,704,1,24,30776,4,66,30776,4,66
16,704,2,40,36916,4,79,36916,4,79
16,704,3,56,39540,5,85,39540,5,85
16,704,4,72,40926,5,88,40924,5,88
16,704,5,88,41881,5,90,41880,5,90
16,704,6,104,42411,5,91,42402,5,91
16,704,7,120,42831,5,92,42805,5,92
16,704,8,136,43071,5,93,43064,5,93
16,704,9,152,42831,5,92,42813,5,92
16,768,1,24,31944,4,66,31944,4,66
16,768,2,40,38315,4,79,38314,4,79
16,768,3,56,41033,5,85,41031,5,85
16,768,4,72,42525,5,88,42524,5,88
16,768,5,88,43504,5,90,43500,5,90
16,768,6,104,44135,5,92,44130,5,92
16,768,7,120,44343,5,92,44331,5,92
16,768,8,136,44553,5,92,44536,5,92
16,768,9,152,44668,5,93,44658,5,93
16,832,1,24,35165,4,66,35165,4,66
16,832,2,40,42177,4,79,42176,4,79
16,832,3,56,45173,5,85,45171,5,85
16,832,4,72,46807,5,88,46804,5,88
16,832,5,88,47838,5,90,47835,5,90
16,832,6,104,48624,5,92,48618,5,92
16,832,7,120,49028,5,92,49021,5,92
16,832,8,136,49279,5,93,49272,5,93
16,832,9,152,49271,5,93,49248,5,93
16,896,1,24,36721,4,66,36721,4,66
16,896,2,40,44052,4,79,44052,4,79
16,896,3,56,47202,5,85,47202,5,85
16,896,4,72,48931,5,88,48928,5,88
16,896,5,88,50026,5,90,50025,5,90
16,896,6,104,50761,5,92,50754,5,92
16,896,7,120,51265,5,93,51247,5,93
16,896,8,136,51538,5,93,51512,5,93
16,896,9,152,51875,5,94,51849,5,94
16,960,1,24,40053,4,66,40053,4,66
16,960,2,40,48060,4,79,48060,4,79
16,960,3,56,51474,5,85,51474,5,85
16,960,4,72,53381,5,88,53376,5,88
16,960,5,88,54564,5,90,54560,5,90
16,960,6,104,55350,5,92,55350,5,92
16,960,7,120,55928,5,93,55916,5,93
16,960,8,136,56396,5,93,56392,5,93
16,960,9,152,56543,5,94,56529,5,94
16,1024,1,24,46299,4,66,46299,4,66
16,1024,2,40,55559,4,79,55558,4,79
16,1024,3,56,59498,5,85,59496,5,85
16,1024,4,72,61717,5,88,61712,5,88
16,1024,5,88,63072,5,90,63070,5,90
16,1024,6,104,63951,5,92,63942,5,92
16,1024,7,120,64699,5,93,64694,5,93
16,1024,8,136,65121,5,93,65112,5,93
16,1024,9,152,65587,5,94,65583,5,94
16,1088,1,24,46259,4,66,46259,4,66
16,1088,2,40,55498,4,79,55498,4,79
16,1088,3,56,59459,5,85,59457,5,85
16,1088,4,72,61634,5,88,61632,5,88
16,1088,5,88,62987,5,90,62985,5,90
16,1088,6,104,63914,5,92,63912,5,92
16,1088,7,120,64677,5,93,64666,5,93
16,1088,8,136,65141,5,93,65136,5,93
16,1088,9,152,65443,5,94,65421,5,94
16,1152,1,24,48104,4,66,48104,4,66
16,1152,2,40,57698,4,79,57698,4,79
16,1152,3,56,61816,5,85,61815,5,85
16,1152,4,72,64085,5,88,64084,5,88
16,1152,5,88,65550,5,90,65550,5,90
16,1152,6,104,66521,5,92,66516,5,92
16,1152,7,120,67200,5,93,67193,5,93
16,1152,8,136,67769,5,93,67768,5,93
16,1152,9,152,68132,5,94,68121,5,94
16,1216,1,24,53576,4,66,53576,4,66
16,1216,2,40,64286,4,79,64286,4,79
16,1216,3,56,68858,5,85,68856,5,85
16,1216,4,72,71392,5,88,71392,5,88
16,1216,5,88,72972,5,90,72970,5,90
16,1216,6,104,74120,5,92,74118,5,92
16,1216,7,120,74935,5,93,74935,5,93
16,1216,8,136,75573,5,94,75568,5,94
16,1216,9,152,75921,5,94,75915,5,94
18,72,1,27,2896,3,60,2896,3,60
18,72,2,45,2336,2,49,2332,2,49
18,72,3,63,1148,1,24,1140,1,23
18,72,4,81,0,0,0,0,0,0
18,72,5,99,0,0,0,0,0,0
18,72,6,117,0,0,0,0,0,0
18,72,7,135,0,0,0,0,0,0
18,72,8,153,0,0,0,0,0,0
18,72,9,171,0,0,0,0,0,0
18,144,1,27,5561,3,65,5561,3,65
18,144,2,45,6097,4,72,6096,4,72
18,144,3,63,5898,3,69,5895,3,69
18,144,4,81,4877,3,57,4864,3,57
18,144,5,99,3808,2,45,3785,2,44
18,144,6,117,2580,1,30,2550,1,30
18,144,7,135,1064,0,12,1022,0,12
18,144,8,153,0,0,0,0,0,0
18,144,9,171,0,0,0,0,0,0
18,216,1,27,8113,3,66,8113,3,66
18,216,2,45,9465,4,77,9464,4,77
18,216,3,63,9870,4,80,9864,4,80
18,216,4,81,9525,4,77,9512,4,77
18,216,5,99,9055,4,74,9045,4,73
18,216,6,117,8247,3,67,8196,3,67
18,216,7,135,7350,3,60,7322,3,59
18,216,8,153,6006,2,49,5976,2,48
18,216,9,171,4635,2,37,4545,2,37
18,288,1,27,9880,3,66,9880,3,66
18,288,2,45,11837,4,79,11836,4,79
18,288,3,63,12381,4,83,12381,4,83
18,288,4,81,12253,4,82,12248,4,82
18,288,5,99,11892,4,80,11885,4,80
18,288,6,117,11473,4,77,11466,4,77
18,288,7,135,10468,3,70,10451,3,70
18,288,8,153,9634,3,64,9616,3,64
18,288,9,171,8844,3,59,8820,3,59
18,360,1,27,12159,3,66,12159,3,66
18,360,2,45,14567,4,79,14566,4,79
18,360,3,63,15474,4,84,15474,4,84
18,360,4,81,15802,4,86,15800,4,86
18,360,5,99,15739,4,86,15735,4,86
18,360,6,117,15349,4,84,15336,4,84
18,360,7,135,14967,4,82,14952,4,81
18,360,8,153,14493,4,79,14488,4,79
18,360,9,171,13788,4,75,13779,4,75
18,432,1,27,16335,3,66,16335,3,66
18,432,2,45,19574,4,79,19574,4,79
18,432,3,63,20853,4,85,20853,4,85
18,432,4,81,21453,4,87,21452,4,87
18,432,5,99,21423,4,87,21415,4,87
18,432,6,117,21131,4,86,21120,4,86
18,432,7,135,20490,4,83,20482,4,83
18,432,8,153,19665,4,80,19640,4,80
18,432,9,171,18971,4,77,18945,4,77
18,504,1,27,17209,3,66,17209,3,66
18,504,2,45,20646,4,79,20646,4,79
18,504,3,63,22107,4,85,22107,4,85
18,504,4,81,22894,4,88,22892,4,88
18,504,5,99,23308,5,90,23305,5,90
18,504,6,117,23356,5,90,23352,5,90
18,504,7,135,23379,5,90,23359,5,90
18,504,8,153,22991,4,88,22984,4,88
18,504,9,171,22508,4,87,22500,4,87
18,576,1,27,20198,3,66,20198,3,66
18,576,2,45,24210,4,79,24210,4,79
18,576,3,63,25950,4,85,25950,4,85
18,576,4,81,26879,4,88,26876,4,88
18,576,5,99,27353,5,90,27350,5,90
18,576,6,117,27655,5,91,27648,5,91
18,576,7,135,27894,5,92,27888,5,92
18,576,8,153,27831,5,91,27824,5,91
18,576,9,171,27573,5,90,27549,5,90
18,648,1,27,25376,3,66,25376,3,66
18,648,2,45,30439,4,79,30438,4,79
18,648,3,63,32547,4,85,32547,4,85
18,648,4,81,33768,4,88,33764,4,88
18,648,5,99,34300,5,90,34290,5,90
18,648,6,117,34627,5,90,34620,5,90
18,648,7,135,34646,5,90,34636,5,90
18,648,8,153,34285,5,90,34264,4,89
18,648,9,171,34262,4,89,34245,4,89
18,720,1,27,28338,3,66,28338,3,66
18,720,2,45,33996,4,79,33996,4,79
18,720,3,63,36397,4,85,36396,4,85
18,720,4,81,37762,4,88,37760,4,88
18,720,5,99,38556,5,90,38555,5,90
18,720,6,117,39081,5,91,39078,5,91
18,720,7,135,39406,5,92,39403,5,92
18,720,8,153,39600,5,93,39600,5,93
18,720,9,171,39490,5,92,39474,5,92
18,792,1,27,29240,3,66,29240,3,66
18,792,2,45,35068,4,79,35068,4,79
18,792,3,63,37534,4,85,37533,4,85
18,792,4,81,38865,4,88,38860,4,88
18,792,5,99,39778,5,90,39775,5,90
18,792,6,117,40296,5,91,40296,5,91
18,792,7,135,40498,5,92,40495,5,92
18,792,8,153,40534,5,92,40528,5,92
18,792,9,171,40395,5,92,40392,5,92
18,864,1,27,31177,3,66,31177,3,66
18,864,2,45,37408,4,79,37408,4,79
18,864,3,63,40019,4,85,40017,4,85
18,864,4,81,41535,4,88,41532,4,88
18,864,5,99,42455,5,90,42455,5,90
18,864,6,117,43026,5,91,43020,5,91
18,864,7,135,43190,5,92,43183,5,92
18,864,8,153,43484,5,92,43480,5,92
18,864,9,171,43580,5,93,43569,5,93
18,936,1,27,31802,3,66,31802,3,66
18,936,2,45,38158,4,79,38158,4,79
18,936,3,63,40887,4,85,40887,4,85
18,936,4,81,42376,4,88,42376,4,88
18,936,5,99,43287,5,90,43285,5,90
18,936,6,117,43915,5,92,43908,5,92
18,936,7,135,44380,5,93,44373,5,93
18,936,8,153,44653,5,93,44648,5,93
18,936,9,171,44696,5,93,44685,5,93
18,1008,1,27,37360,3,66,37360,3,66
18,1008,2,45,44821,4,79,44820,4,79
18,1008,3,63,48006,4,85,48006,4,85
18,1008,4,81,49764,4,88,49764,4,88
18,1008,5,99,50854,5,90,50850,5,90
18,1008,6,117,51601,5,92,51600,5,92
18,1008,7,135,52248,5,93,52248,5,93
18,1008,8,153,52523,5,93,52512,5,93
18,1008,9,171,52808,5,94,52794,5,94
18,1080,1,27,40114,3,66,40114,3,66
18,1080,2,45,48122,4,79,48122,4,79
18,1080,3,63,51543,4,85,51540,4,85
18,1080,4,81,53444,4,88,53444,4,88
18,1080,5,99,54639,5,90,54635,5,90
18,1080,6,117,55462,5,92,55458,5,92
18,1080,7,135,56090,5,93,56084,5,93
18,1080,8,153,56488,5,93,56488,5,93
18,1080,9,171,56730,5,94,56727,5,94
18,1152,1,27,44167,3,66,44167,3,66
18,1152,2,45,52996,4,79,52996,4,79
18,1152,3,63,56777,4,85,56775,4,85
18,1152,4,81,58828,4,88,58828,4,88
18,1152,5,99,60203,5,90,60200,5,90
18,1152,6,117,61048,5,92,61044,5,92
18,1152,7,135,61700,5,93,61698,5,93
18,1152,8,153,62167,5,93,62160,5,93
18,1152,9,171,62643,5,94,62640,5,94
18,1224,1,27,44994,3,66,44994,3,66
18,1224,2,45,53988,4,79,53988,4,79
18,1224,3,63,57825,4,85,57825,4,85
18,1224,4,81,59953,4,88,59948,4,88
18,1224,5,99,61290,5,90,61290,5,90
18,1224,6,117,62241,5,92,62238,5,92
18,1224,7,135,62895,5,93,62895,5,93
18,1224,8,153,63203,5,93,63192,5,93
18,1224,9,171,63690,5,94,63675,5,94
18,1296,1,27,49267,3,66,49267,3,66
18,1296,2,45,59108,4,79,59108,4,79
18,1296,3,63,63324,4,85,63324,4,85
18,1296,4,81,65644,4,88,65644,4,88
18,1296,5,99,67155,5,90,67155,5,90
18,1296,6,117,68184,5,92,68184,5,92
18,1296,7,135,68915,5,93,68915,5,93
18,1296,8,153,69410,5,93,69408,5,93
18,1296,9,171,69813,5,94,69813,5,94
18,1368,1,27,48309,3,66,48309,3,66
18,1368,2,45,57967,4,79,57966,4,79
18,1368,3,63,62106,4,85,62106,4,85
18,1368,4,81,64360,4,88,64360,4,88
18,1368,5,99,65802,5,90,65800,5,90
18,1368,6,117,66720,5,92,66720,5,92
18,1368,7,135,67606,5,93,67606,5,93
18,1368,8,153,68042,5,93,68040,5,93
18,1368,9,171,68507,5,94,68499,5,94
20,80,1,30,2683,2,59,2683,2,59
20,80,2,50,2122,2,47,2122,2,47
20,80,3,70,693,0,15,687,0,15
20,80,4,90,0,0,0,0,0,0
20,80,5,110,0,0,0,0,0,0
20,80,6,130,0,0,0,0,0,0
20,80,7,150,0,0,0,0,0,0
20,80,8,170,0,0,0,0,0,0
20,80,9,190,0,0,0,0,0,0
20,160,1,30,5428,3,63,5428,3,63
20,160,2,50,5831,3,67,5830,3,67
20,160,3,70,5372,3,62,5370,3,62
20,160,4,90,4497,2,52,4484,2,52
20,160,5,110,3467,2,40,3450,2,40
20,160,6,130,2013,1,23,1992,1,23
20,160,7,150,698,0,8,672,0,7
20,160,8,170,0,0,0,0,0,0
20,160,9,190,0,0,0,0,0,0
20,240,1,30,8429,3,66,8429,3,66
20,240,2,50,10048,3,79,10048,3,79
20,240,3,70,10447,4,82,10443,4,82
20,240,4,90,10113,3,79,10096,3,79
20,240,5,110,9329,3,73,9310,3,73
20,240,6,130,8223,3,64,8214,3,64
20,240,7,150,6883,2,54,6860,2,54
20,240,8,170,5569,2,43,5544,2,43
20,240,9,190,4294,1,33,4257,1,33
20,320,1,30,10552,3,66,10552,3,66
20,320,2,50,12638,3,79,12638,3,79
20,320,3,70,13295,4,83,13293,4,83
20,320,4,90,13241,4,83,13240,4,83
20,320,5,110,12946,4,81,12945,4,81
20,320,6,130,12447,3,78,12444,3,78
20,320,7,150,11731,3,74,11725,3,74
20,320,8,170,10881,3,68,10872,3,68
20,320,9,190,9912,3,62,9900,3,62
20,400,1,30,13571,3,66,13571,3,66
20,400,2,50,16258,3,79,16258,3,79
20,400,3,70,17397,4,85,17394,4,85
20,400,4,90,17912,4,87,17908,4,87
20,400,5,110,17961,4,88,17955,4,88
20,400,6,130,17413,4,85,17406,4,85
20,400,7,150,17068,4,83,17052,4,83
20,400,8,170,16457,4,80,16440,4,80
20,400,9,190,15260,3,74,15237,3,74
20,480,1,30,15747,3,66,15747,3,66
20,480,2,50,18854,3,79,18854,3,79
20,480,3,70,20196,4,85,20196,4,85
20,480,4,90,20692,4,87,20692,4,87
20,480,5,110,20808,4,88,20805,4,87
20,480,6,130,20787,4,87,20784,4,87
20,480,7,150,20406,4,86,20405,4,86
20,480,8,170,20097,4,84,20088,4,84
20,480,9,190,19397,4,82,19395,4,82
20,560,1,30,17004,3,66,17004,3,66
20,560,2,50,20395,3,79,20394,3,79
20,560,3,70,21798,4,85,21798,4,85
20,560,4,90,22470,4,88,22468,4,88
20,560,5,110,22784,4,89,22780,4,89
20,560,6,130,22737,4,89,22734,4,89
20,560,7,150,22716,4,89,22701,4,88
20,560,8,170,22511,4,88,22504,4,88
20,560,9,190,22073,4,86,22068,4,86
20,640,1,30,21063,3,66,21063,3,66
20,640,2,50,25242,3,79,25242,3,79
20,640,3,70,27051,4,85,27051,4,85
20,640,4,90,27997,4,88,27996,4,88
20,640,5,110,28574,4,90,28565,4,90
20,640,6,130,28902,4,91,28902,4,91
20,640,7,150,28891,4,91,28882,4,91
20,640,8,170,28789,4,91,28784,4,91
20,640,9,190,28413,4,89,28404,4,89
20,720,1,30,23109,3,66,23109,3,66
20,720,2,50,27724,3,79,27724,3,79
20,720,3,70,29685,4,85,29682,4,85
20,720,4,90,30730,4,88,30724,4,88
20,720,5,110,31207,4,90,31200,4,89
20,720,6,130,31501,4,90,31494,4,90
20,720,7,150,31651,4,91,31640,4,91
20,720,8,170,31652,4,91,31640,4,91
20,720,9,190,31432,4,90,31419,4,90
20,800,1,30,26384,3,66,26384,3,66
20,800,2,50,31616,3,79,31616,3,79
20,800,3,70,33868,4,85,33867,4,85
20,800,4,90,35142,4,88,35140,4,88
20,800,5,110,35845,4,90,35845,4,90
20,800,6,130,36370,4,91,36366,4,91
20,800,7,150,36517,4,92,36512,4,92
20,800,8,170,36703,4,92,36696,4,92
20,800,9,190,36533,4,92,36522,4,92
20,880,1,30,29597,3,66,29597,3,66
20,880,2,50,35504,3,79,35504,3,79
20,880,3,70,37990,4,85,37989,4,85
20,880,4,90,39377,4,88,39376,4,88
20,880,5,110,40235,4,90,40235,4,90
20,880,6,130,40690,4,91,40680,4,91
20,880,7,150,41167,4,92,41153,4,92
20,880,8,170,41127,4,92,41112,4,92
20,880,9,190,41272,4,92,41265,4,92
20,960,1,30,32175,3,66,32175,3,66
20,960,2,50,38602,3,79,38602,3,79
20,960,3,70,41328,4,85,41328,4,85
20,960,4,90,42835,4,88,42832,4,88
20,960,5,110,43690,4,90,43690,4,90
20,960,6,130,44215,4,91,44214,4,91
20,960,7,150,44713,4,92,44709,4,92
20,960,8,170,44946,4,93,44944,4,93
20,960,9,190,44847,4,92,44838,4,92
20,1040,1,30,33219,3,66,33219,3,66
20,1040,2,50,39841,3,79,39840,3,79
20,1040,3,70,42705,4,85,42705,4,85
20,1040,4,90,44231,4,88,44228,4,88
20,1040,5,110,45146,4,90,45145,4,90
20,1040,6,130,45897,4,92,45888,4,92
20,1040,7,150,46417,4,93,46417,4,93
20,1040,8,170,46565,4,93,46560,4,93
20,1040,9,190,46816,4,93,46773,4,93
20,1120,1,30,37920,3,66,37920,3,66
20,1120,2,50,45495,3,79,45494,3,79
20,1120,3,70,48728,4,85,48726,4,85
20,1120,4,90,50545,4,88,50544,4,88
20,1120,5,110,51641,4,90,51635,4,90
20,1120,6,130,52388,4,92,52386,4,92
20,1120,7,150,52794,4,92,52794,4,92
20,1120,8,170,53170,4,93,53168,4,93
20,1120,9,190,53427,4,93,53424,4,93
20,1200,1,30,40222,3,66,40222,3,66
20,1200,2,50,48264,3,79,48264,3,79
20,1200,3,70,51708,4,85,51708,4,85
20,1200,4,90,53600,4,88,53600,4,88
20,1200,5,110,54815,4,90,54815,4,90
20,1200,6,130,55587,4,92,55584,4,92
20,1200,7,150,56096,4,92,56091,4,92
20,1200,8,170,56515,4,93,56512,4,93
20,1200,9,190,56663,4,93,56655,4,93
20,1280,1,30,41476,3,66,41476,3,66
20,1280,2,50,49760,3,79,49760,3,79
20,1280,3,70,53300,4,85,53298,4,85
20,1280,4,90,55253,4,88,55252,4,88
20,1280,5,110,56475,4,90,56475,4,90
20,1280,6,130,57277,4,92,57276,4,92
20,1280,7,150,57869,4,93,57862,4,93
20,1280,8,170,58286,4,93,58280,4,93
20,1280,9,190,58682,4,94,58680,4,94
20,1360,1,30,46721,3,66,46721,3,66
20,1360,2,50,56065,3,79,56064,3,79
20,1360,3,70,60062,4,85,60060,4,85
20,1360,4,90,62248,4,88,62248,4,88
20,1360,5,110,63672,4,90,63670,4,90
20,1360,6,130,64622,4,92,64620,4,92
20,1360,7,150,65286,4,93,65282,4,93
20,1360,8,170,65752,4,93,65744,4,93
20,1360,9,190,66195,4,94,66186,4,94
20,1440,1,30,48501,3,66,48501,3,66
20,1440,2,50,58190,3,79,58190,3,79
20,1440,3,70,62325,4,85,62325,4,85
20,1440,4,90,64622,4,88,64620,4,88
20,1440,5,110,66108,4,90,66105,4,90
20,1440,6,130,67114,4,92,67110,4,92
20,1440,7,150,67869,4,93,67865,4,93
20,1440,8,170,68247,4,93,68232,4,93
20,1440,9,190,68676,4,94,68652,4,94
20,1520,1,30,51591,3,66,51591,3,66
20,1520,2,50,61906,3,79,61906,3,79
20,1520,3,70,66301,4,85,66300,4,85
20,1520,4,90,68770,4,88,68768,4,88
20,1520,5,110,70299,4,90,70295,4,90
20,1520,6,130,71331,4,92,71328,4,92
20,1520,7,150,72156,4,93,72156,4,93
20,1520,8,170,72764,4,94,72760,4,94
20,1520,9,190,73145,4,94,73134,4,94
